,Title,Content,Url
10,The big Apple,"The La Grande Mela shopping center hosts 120 shops - clothing, footwear, beauty, household and leisure items, etc. - on two levels and a third level totally dedicated to entertainment: cinema, bowling, baby area and food court .

",https://www.visitverona.net/visitverona/la-grande-mela/
11,The Venetian Courts,"The Le Corti Venete Shopping Centre is located in San Martino Buon Albergo, next to the Verona Est exit of the A4 motorway, just 10 minutes from the historic centre of Verona.

",https://www.visitverona.net/visitverona/le-corti-venete/
12,Sweet Locanda Perbellini,"SWEET INN PERBELLINI

Via Catullo 12/14, Verona
www.dolcelocanda.it
Cozy place with a large counter displaying the entire assortment of desserts, a coffee corner and an open laboratory. A relaxing place where you can sip a good coffee, refresh yourself with fresh fruit juices and citrus juices and above all let yourself be tempted by the thousand delights for breakfast, a snack or to take home.
The day begins with an embarrassment of riches, including very light croissants, soft brioches, puff pastries, pain au chocolat and Risino, the traditional Veronese rice cake splendidly reinterpreted by the chef.

",https://www.visitverona.net/visitverona/dolce-locanda-perbellini/
13,Flego,"FLEGO

Via Stella, 13 37131 Verona
www.pasticceriaflego.net
The brothers Marco and Matteo can't wait to let you taste their desserts prepared by revisiting the typical Veronese confectionery tradition. Between single portions, mignons, cakes, colorful macarons, brioches and baked pastries you will be spoiled for choice. Excellent for a cappuccino in the morning or for a coffee after lunch.

",https://www.visitverona.net/visitverona/flego/
14,Wallner Coffee,"CAFE’ WALLNER

Via Dietro Listone 1, Verona
In a unique position, very close to the Verona arena, in this pastry shop you will find delicious cakes, personalized desserts, chocolates with which to have rich breakfasts but also quick lunches, aperitifs, buffets and artisanal ice creams.

",https://www.visitverona.net/visitverona/caffe-wallner/
15,Hotel Bologna,"HOTEL BOLOGNA

Piazzetta Scalette Rubiani, 3 – 37121, Verona
www.hotelbologna.vr.it
The Hotel Bologna, located in the Ancient City and built with an unmistakable international classic style, offers 32 comfortable rooms to stay in. From the property you will enjoy the view of the main shopping streets of Verona, easily reachable on foot, and of course of the beautiful Verona Arena. Secure parking and buffet breakfast are the facilities you are looking for. The highlight is the exclusive suite with terrace and Jacuzzi with heated water overlooking the rooftops of Verona, a magical place designed to spend special moments in a romantic atmosphere.

",https://www.visitverona.net/visitverona/hotel-bologna/
16,Giberti Hotel,"GIBERTI HOTEL

Via Gian Matteo Giberti, 7, 37122, Verona
www.hotelgiberti.it/it
Just 500 meters from the Verona Arena and the Verona Porta Nuova train station, Hotel Giberti offers an oasis on the 6th floor for wellness lovers consisting of a sauna, steam bath, infrared saunas, sensory shower, bathroom of light, relaxation area and gym. Equipped with 80 rooms, it offers elegant deluxe rooms with attention to every detail while respecting the historic city that hosts the structure.

",https://www.visitverona.net/visitverona/hotel-giberti/
17,Two Towers Hotel,"HOTEL DUE TORRI

Piazza St. Anastasia, 4, 37121 Verona, Italy
www.hotelduetorri.duetorrihotels.com
Located in a historic 14th century building in the historic center of the city, Hotel Due Torri offers a stay full of luxury and elegance in the heart of Verona. Its magnificent restaurant-lounge offers exquisite regional dishes and wines. Featured amenities include a business center, limo/town car service, and complimentary newspapers in the lobby. Furthermore, the Hotel offers an exclusive panoramic terrace and a Gourmet Grill Restaurant of approximately 300 square meters at 30 meters above sea level from which to admire roofs and monuments, from the Torre dei Lamberti to Castel San Pietro alle Torricelle.

",https://www.visitverona.net/visitverona/hotel-due-torri/
18,Ponte Pietra Relay,"PONTE PIETRA RELAY

Via Ponte Pietra, 27 Verona
www.relaispontepietra.it
This B&B, housed in an elegant 13th century building, is located at the foot of one of Verona's most historic monuments, Ponte Pietra. In a strategic position because it is surrounded by restaurants and shops, and a few steps from the main tourist attractions. In fact, Relais Ponte Pietra awaits you 400 meters from Piazza delle Erbe and a 10-minute walk from Juliet's House.
Breakfast will also be elegantly served in your room with everything you prefer.

",https://www.visitverona.net/visitverona/relais-ponte-pietra/
19,Borsari Residence,"BORSARI RESIDENCE

Corso Porta Borsari, 33 Verona
www.residenzaborsari.com
The family management of this Bed & Breakfast will make you feel at home, surrounded by an atmosphere of relaxation and tranquility. It is located in an elegant and elegant period building in the heart of Verona, the luxury rooms are furnished to perfection and you will have a rich breakfast with fresh products every morning. You will find yourself a stone's throw from the famous balcony of Romeo and Juliet, Piazza delle Erbe and the Arena Amphitheatre.

",https://www.visitverona.net/visitverona/residenza-borsari/
20,Relais Colle San Pietro,"RELAIS COLLE SAN PIETRO

Vicolo Cieco Zini, 4 Verona
www.relaiscollesanpietro.com
The B&B Relais Colle San Pietro is an exclusive residence located on the 3rd floor of a historic and frescoed building from the 1300s. A touch of charm that makes it elegant and refined to the point of being a real gem in one of the most evocative areas of the Old Town. The most fascinating aspect of this structure is certainly the breathtaking view that can be admired from the rooms. Each of them has a terrace for having breakfast or an aperitif overlooking the whole of Verona, and the hydromassage tub will make you feel like you are in a small SPA... A WOW stay!!

",https://www.visitverona.net/visitverona/relais-colle-san-pietro/
21,Massimago Wine Suites,"MASSIMAGO WINE SUITES

Stradone S. Fermo, 24, Verona
www.massimago.com
A few steps from the Verona Arena you will find this very particular B&B. A palace equipped with six large and comfortable Suites. The structure offers numerous services upon reservation, starting from breakfast in the room with quality organic products, to tastings and private dinners in the cellar, to the Spa service with different types of massage.

",https://www.visitverona.net/visitverona/massimago-wine-suites/
22,Bio B&B Casa Natura Breviglieri,"BIO B&B HOUSE NATURE BREVIGLIERI

Via S. Nazaro, 49 Verona
www.casaenaturabreviglieri.com
This B&B in the heart of Verona has characteristics that make it particularly unique. The philosophy is based on ""organic living"", on nature as the protagonist between elegance and harmony, all to ensure guests experience a stay dedicated to relaxation and well-being.
In short, a place out of the ordinary with splendid green spaces, a botanical garden and a winter garden specifically used for rich breakfasts with the highest quality products. A crazy atmosphere.

",https://www.visitverona.net/visitverona/bio-bb-casa-natura-breviglieri/
23,Opera Relais De Charme,"CHARMING OPERA RELAY

Via Valerio Catullo, 1, Verona
www.operarelais.it
If what you are looking for is an apartment in the heart of Verona, elegant, refined and with attention to the smallest details... then the Opera Relais De Charme is what's right for you! It is a historic building with 16 large and bright apartments overlooking Verona, in different typologies to satisfy every need: studio apartments, two-room apartments and three-room apartments.
You will be welcomed in a very suggestive environment for the central position of the structure, and for the refined design of the rooms. An apartment really more beautiful than the other!!

",https://www.visitverona.net/visitverona/opera-relais-de-charme/
24,Juliet's Suites,"JULIET'S SUITES

Vicolo Crocioni 8, Verona
www.suitedigiulietta.it
You will be immersed in the romantic atmosphere of the historic center of Verona with the luxury of the Juliet Suites, which will make your stay unique and unforgettable. They are finely furnished apartments in the historic center of Verona, which overlook the most evocative and romantic streets of the city. The Relais has private parking in case you arrive with your car, and all the main attractions are within walking distance of you.

",https://www.visitverona.net/visitverona/le-suite-di-giulietta/
25,The Beautiful Verona Ugolini,"THE BEAUTIFUL VERONA UGOLINI

Via Generale Armando Diaz 10, Verona
www.labellaveronaugolini.com
Do you want to treat yourself to a stay in the center of Verona in the name of relaxation and luxury?
What we recommend is to book one of the two “Luxury apartments” of La Bella Verona Ugolini. The apartments are finely furnished with extreme elegance, in a bold modern style.
The ancient exposed beams and the Roman frescoes that can be appreciated from the windows of the surrounding buildings will take you back to distant eras. The balcony of the rooms overlooks the Adige from which you can admire Ponte Pietra. The structure is perfect both for a family and for a group of 4 people, but also for a couple who want to have a large space. The gem in addition to the romantic view is the shower with chromotherapy for a total moment of relaxation.

",https://www.visitverona.net/visitverona/la-bella-verona-ugolini/
26,Le Cadreghe Apartments,"LE CADREGHE APARTMENTS

Via San Salvatore Vecchio 5, Verona
www.cadreghe.bedsandhotels.com
If what you are looking for is quiet accommodation in an area just outside the historic centre, we recommend booking the Le Cadreghe apartment. Located 700 meters from Piazza delle Erbe and 1 km from the Arena of Verona for relaxation away from the chaos of city traffic, but at the same time in a strategic position to visit all the jewels of the most romantic city.
The style of the apartment will strike you with the details that make it wonderful and bright. In short, a little gem!

",https://www.visitverona.net/visitverona/le-cadreghe-apartments/
27,Hotel Milan,"HOTEL MILAN

Vicolo Tre Marchetti 11, Verona
www.hotelmilanoverona.com
A stone's throw from the Arena, in a very central position, we absolutely recommend this experience to live: a stay in the Boutique Hotel Milan.
The property hosts a SPA space to offer extraordinary moments of relaxation in their exclusive Thermarium equipped with a Finnish sauna, emotional showers and steam baths.
But the real gem can be found by going up to the top floor: a large spectacular terrace, with a Jacuzzi hydromassage tub and a panoramic view of the Verona Arena. An indescribable panorama, a romantic corner where you can enjoy the charm of the arena, where you can relax by indulging in an aperitif before dinner or a delicious cocktail in the late evening. Location 10!

",https://www.visitverona.net/visitverona/hotel-milano/
28,Balcony of Giulietta Relais,"JULIET'S BALCONY RELAIS

Via Cappello, 23, 37121 Verona VR
www.balconedigiulietta.com
Reachable only on foot, access to the structure is from the courtyard of the famous Juliet's balcony. It is an exclusive Relais de Charme located in the most romantic place in Verona, hosting 16 elegant rooms and suites where you can enjoy a stay in a unique place. In the evening, when the courtyard doors close to visitors, don't miss the tranquility of a private aperitif. Choose the Balcony of Juliet Relais to feel like you too are the protagonist of the most romantic story ever.


",https://www.visitverona.net/visitverona/balcone-di-giulietta-relais/
28,Balcony of Giulietta Relais,"JULIET'S BALCONY RELAIS

Via Cappello, 23, 37121 Verona VR
www.balconedigiulietta.com
Reachable only on foot, access to the structure is from the courtyard of the famous Juliet's balcony. It is an exclusive Relais de Charme located in the most romantic place in Verona, hosting 16 elegant rooms and suites where you can enjoy a stay in a unique place. In the evening, when the courtyard doors close to visitors, don't miss the tranquility of a private aperitif. Choose the Balcony of Juliet Relais to feel like you too are the protagonist of the most romantic story ever.


",https://www.visitverona.net/visitverona/balcone-di-giulietta-relais/
29,Leon D'oro,"LEON D’ORO

Via Pallone 10/A, Verona
www.pizzerialeondoro.com
We are located in the heart of the historic center of Verona, a stone's throw from the Arena and the magnificent Piazza Bra'. This pizzeria is located inside an elegant 19th century building, equipped with a large garden, a sort of hidden oasis that allows you to enjoy eating outdoors in the summer in a little green corner in the city centre. The internal rooms of the pizzeria are large and spacious. To accompany the pizza, you can find a curated selection of craft beers, both on tap and in bottles, with different styles and origins.

",https://www.visitverona.net/visitverona/leon-doro/
30,Savoy,"SAVOIE

Via Roma 1/B, Verona
www.gelateriasavoia.it
Since 1939 one of the most historic ice cream parlors in Verona is the delicious Savoia, in front of Piazza Brà and the Arena, you can enjoy ice cream cones and cups with various flavours, or try the famous ""mattonella"" loved by the Veronese... go and discover that things!!

",https://www.visitverona.net/visitverona/savoia/
31,Venchi,"VENCHI

Via Cappello 13, Verona
www.venchi.it
A wide choice of chocolate and ice cream flavors from the Italian artisan tradition just a few steps from the famous Juliet's house and the other attractions of the city centre. An elegant and refined boutique, in the name of Made in Italy, customer service and friendliness. Ideal for a break
during the tourist route to visit the city, for a healthy, tasty and natural snack suitable for adults and children.

",https://www.visitverona.net/visitverona/venchi/
32,The Roman,"THE ROMAN

Piazza Santo Spirito, 9 Verona
www.gelaterialaromana.com
Artisanal ice cream cakes, flavors inspired by the seasons, crepes, and much more in this ice cream shop that is now a staple in many cities. In Verona you can find it about ten minutes walk from Castelvecchio, but for the quality of the products it is really worth it.

",https://www.visitverona.net/visitverona/la-romana/
33,love,"LOVE

Corso Sant'Anastasia, 1 Verona
www.amorino.com
Cones, cups, hot chocolate, waffles with ice cream, crepes, macarons and much more for a sweet stop behind Piazza delle Erbe. Their style in preparing an ice cream cone for you is inimitable, with the flavors chosen to form a flower and a central macarone because the eye also wants its part. Beautiful and delicious!

",https://www.visitverona.net/visitverona/amorino/
34,Patagonia,"PATAGONIA

Via S. Nicolò, 43 Verona
Patagonia is an iconic historic ice cream shop in the heart of Verona, recognizable for its particular place, ""outside the lines"". Go here to try their namesake flavors “Giulietta” or “Romeo”!

",https://www.visitverona.net/visitverona/patagonia/
35,Bauli minute,"MINUTE OF TRUNKS

Via Cappello 2-4, 37121 Verona
www.minutodibauli.it
Did you know that the famous Bauli company was born in a small laboratory in the province of Verona? Don't miss the opportunity to enjoy an excellent breakfast in the streets of the city with a minute of Bauli, the dessert comes from the ancient pandoro recipe and is stuffed hot in the restaurant to be enjoyed in a minute. Also perfect after a walk around the city centre, it will sweeten your visit and make you feel just like a local. Stop here for a coffee, a croissant or a juice.

",https://www.visitverona.net/visitverona/minuto-di-bauli/
36,Miozzi pastry shop,"MIOZZI PASTRY SHOP

Via Armando Diaz, 7/a Verona
Massimo Miozzi's historic pastry shop offers a rich assortment of desserts for breakfast every day. Known for its delicious recioto puff pastries, it will surprise your palate. Nothing better than a snack in a romantic atmosphere like that of Piazza Brà.

",https://www.visitverona.net/visitverona/pasticceria-miozzi/
37,Coffee hood,"CAFE HOOD

Piazzetta Brà Molinari, Via Ponte Pietra, 1/a Verona
Would you like to sip a good aperitif accompanied by some appetizers with a breathtaking view? Don't miss a stop at Cappa Caffè, the historic venue on the banks of the Adige with a view of Ponte Pietra, Castel San Pietro and the Roman Theatre. Crazy location, with tables both outside and inside the restaurant, for a romantic atmosphere in the center of Verona.

",https://www.visitverona.net/visitverona/cappa-caffe/
38,The Tradition,"THE TRADITION

Via Guglielmo Oberdan, 6 Verona
Via Guglielmo Oberdan is an ancient street in the historic center of Verona that unites its two most famous monuments from the Roman era, the Arena Amphitheater and Porta Borsari, where you can stop for a delicious aperitif. The place has a simple and homely style, some retro objects mixed with fashion, which make it really nice. There are all different tables and chairs, an old 1950s Coca Cola icebox, metal advertising signs, cartons of fine wines in every corner and a large wooden counter always full of morsels, canapés, pizzas, and other savory and sweet delicacies . You can enjoy some good drinks at the tables inside the restaurant or even in the stalls located inside, in a green private courtyard. Very nice!

",https://www.visitverona.net/visitverona/la-tradision/
39,Signorvino,"SIGNORVINO

Corso Porta Nuova, 2/A, 37122 Verona VR
www.signorvino.it
Love good wine? You can't miss the aperitif at Signorvino, the wine shop in the shopping street of Verona where you can taste a good glass, accompanied by quality local products. You can also purchase the bottles you prefer directly thanks to the vast choice of labels.

",https://www.visitverona.net/visitverona/signorvino/
40,The ham shop,"THE PROSCIUTTERIA

31 Herbs Square, Verona
www.laprosciutteria.com/ristorante-verona
In the most famous square in Verona, and most frequented by the Veronese especially at aperitif time, we recommend this place: La Prosciutteria. Here you can enjoy fantastic cured meats, succulent platters, fondues, some hot dishes and then hand-sliced ​​hams or simply a nice flatbread perhaps stuffed with ham. The location is also special, vintage, well-kept and very particular, worthy of note is the charming little terrace overlooking the entire square.

",https://www.visitverona.net/visitverona/la-prosciutteria/
41,The Liar's Tavern,"OSTERIA DEL GIARDO

Corso Porta Borsari, 17/A
Between Porta Borsari and Piazza Erbe, exactly in the middle, you will find this place with seating both outside and inside. An aperitif here is a must, a good glass accompanied by colorful cutting boards with local products to recharge your batteries is what you need.

",https://www.visitverona.net/visitverona/osteria-del-bugiardo/
42,Da Morandin,"FROM MORANDIN VERONA

Via Venti Settembre, 144, 37129 Verona VR
facebook.com/osteria.damorandin.9
For those who want to immerse themselves in a real tavern with the typical Veronese spirit and gastronomy, we undoubtedly recommend the Da Morandin tavern.
A stone's throw from the university area in the center of Verona, it is a very well-kept historic venue, but with a very young clientele.
On the menu you will find simple and genuine proposals such as bigoli with musso, boiled meat with pearà or cod.
Lovers of tradition, this is the place for you!

",https://www.visitverona.net/visitverona/da-morandin/
43,The Pussy,"THE PUSSY

Via Daniele Manin, 4/A, 37122 Verona VR
www.lafigaccia.business.site
A new restaurant in Verona born from the creation of three young boys with the aim of promoting the products of Lessinia and the entire Veronese area. Artisanal focaccias stuffed with first choice products all Made in Lessinia.
A stone's throw from Castelvecchio, an excellent solution for a take-away meal while strolling through the streets of downtown Verona.

",https://www.visitverona.net/visitverona/la-figaccia/
44,Ropeton,"ROPETON

Via Fontana del Ferro, 1, 37129 Verona VR
www.trattoriadaropeton.it
Trattoria Da Ropeton is a restaurant with typical Venetian cuisine located in the center of Verona. In addition to offering traditional Italian dishes, it prepares the best Veronese specialties, rich in the genuine flavors of the past.
This trattoria, despite being a traditional restaurant, adds a very personal creative touch to its home-made cuisine.
The options on the menu range from platters of typical cured meats and cheeses, to homemade pasta and timeless meat main courses.
The Veronese trattoria, with a rustic and familiar atmosphere, is the ideal place to let yourself be transported by the unique and exclusive flavors of Venetian cuisine.

",https://www.visitverona.net/visitverona/ropeton/
45,Arena Amphitheatre,"It is impossible to mention Verona without thinking of the Arena, which has always been the symbol par excellence of the city. This Roman amphitheater, which stands in Piazza Bra, maintains a timeless charm. Many, passing by it, are amazed by its majesty and beauty and wonder what its origins are.
Are you curious to find out more? Come with us to discover its history and prepare for a journey between history and emotion!
Hours and prices
Mar-dom 8.30 – 19.30
Lun 13.30 – 19.30
Full price €10.00
Reduced €7.50
Gruppi (min 15 press) €7.50
School groups and children aged 8-14 years €1.00
0-7 years free
First Sunday of the month €1.00 (from October to May)
Piazza Bra
tel. +39 045 8003204
info: [emailprotected]

",https://www.visitverona.net/visitverona/anfiteatro-arena/
46,Gavi Arch,"Arco dei Gavi, built by the Romans at the beginning of the first century AD, is a celebratory arch dedicated to a rich family of private citizens. With its white stone it will enchant you and take you back to distant times.
The arch is located next to Castelvecchio, in Corso Cavour 2
Hours:
The arch can be visited freely 24 hours a day

",https://www.visitverona.net/visitverona/arco-dei-gavi/
47,Erbe Square,"The oldest square in Verona, it rises above the area of ​​the Roman Forum, although over time, the Roman buildings have given way to medieval ones. In 2012 it was awarded as the most loved square in the world. Between history and its iconic bars that line it, Piazza Erbe offers entertainment for both art enthusiasts and nightlife lovers.
To be seen:
the ancient municipal building
the Lamberti Tower
the House of Judges
the Mazzanti houses (with the façade completely frescoed with imposing allegories of Envy, Ignorance and Good Government)
the baroque Palazzo Maffei (where you can admire the reproductions of six deities: Hercules, Jupiter, Venus, Mercury, Apollo and Minerva)
Timetables:
you can visit it freely 24 hours a day

",https://www.visitverona.net/visitverona/piazza-erbe/
48,Lords' Square,"Piazza dei Signori, but for the people of Verona more commonly called Piazza Dante, is a medieval square adjacent to Piazza Erbe. Surrounded by arches and loggias, it has always had political, administrative and representative functions. In 1865 it was decided to adorn the square with the statue of Dante Alighieri (hence the name of the square itself), which for a period had been housed in a building overlooking the square itself.
In the Scaligera square you can admire:
Palace of Reason
Cansignorio Palace
Church of Santa Maria Antica
Palace of the Podesta
Council Loggia
Statue of Dante.
Timetables:
The square can be visited freely 24 hours a day

",https://www.visitverona.net/visitverona/piazza-dei-signori/
49,Lamberti Tower,"Walking through Piazza Erbe, approximately halfway along it, you can admire the beautiful Lamberti tower, which belonged to the family of the same name and whose construction dates back to 1172. Admiring the tower it is possible to observe the different eras and the different styles merged into a single building. The base of Torre dei Lamberti, characterized by bricks and tuff ashlars, dates back to 1172. Climbing towards the sky we can observe the two bells installed in the following century. Since 1972 this tower has been open to the public to allow tourists to enjoy the wonderful view of the city of Verona and the Torricelle.
Hours and prices:
Closed on Mondays Tuesday to Friday 10.00-18.00
Saturday, Sunday and holidays 11.00-19.00
The ticket office closes 45 minutes early
Closed on: 25/12/2016, 01/01/2017, 02/01/2017
Monday 26/12 open with holiday hours 11.00-19.00
Single ticket: Achille Forti Modern Art Gallery + Lamberti Tower
Full price: €8
Reduced: €5
School groups: €1
The following are entitled to a reduced price: groups of more than 15 people; children aged 8 to 14; students aged 14 to 30 (with student card or university booklet); adults over 60 years of age;
holders of the appropriate agreements.
Free entry: children up to 7 years old, residents over 65 years old, disabled people and companions, teachers accompanying school groups (two for each class regardless of the number of students)
Via della Costa, 2, 37121 Verona
Contacts: Telephone +39 045 9273027
E-mail: [emailprotected]

",https://www.visitverona.net/visitverona/torre-dei-lamberti/
50,Arche Scaligere,"A monumental, majestic and scenic tomb, which has housed the mortal remains of the ancient Lords of Verona for over seven hundred years. The Scaliger Tombs, located in the center of Verona, are a monumental Gothic style funerary complex of the Scaliger family intended to contain the arks (i.e. the tombs) of the most illustrious representatives of the family. The arks are: the ark of Cangrande I della Scala, the ark of Mastino II, the ark of Cansignorio, the sarcophagus of Alberto I, the hanging ark of Giovanni della Scala. Where to find it? In via Santa Maria Antica, a stone's throw from Piazza dei Signori.
Hours and prices:
Closed on Monday
Tuesday to Sunday, 10am to 1pm and 3pm to 6pm
The ticket price is 1.00 euros.
Address: Via Arche Scaligere, 37121 Verona VR
Telephone: +39 045 806 8680

",https://www.visitverona.net/visitverona/arche-scaligere/
51,Giulietta's home,"Who among you doesn't know the romantic story of Romeo and Juliet? In Verona, a few steps from Piazzeì Erbe, it is possible to visit Juliet's house and thus get involved in Shakespearean history. Juliet's house is a medieval palace where you can enter to visit the different rooms of the house and above all where you can look out from Juliet's balcony of the same name. In the courtyard you can also take photos with the famous statue of Juliet and above all if you are looking for your love... according to a legend, touching Juliet's breast will help you find your soul mate.
This medieval building, belonging to the Cappello family, is identified as Juliet's house from the tragedy narrated by Shakespeare ""Romeo and Juliet"".
In the courtyard you can see a bronze statue representing Juliet, and the balcony from which ""Juliet would have looked out"".
Hours and prices:
Open on Mondays from 1.30pm to 7.30pm
from Tuesday to Sunday from 8.30 to 19.30
tickets: full price: €6.00
reduced groups, seniors (over 60) and students: €4.50
reduced schools/children 8-14 years (only accompanied): €1.00
free entry:
elderly (over 65)
residents in the Municipality of Verona
disabled people and their companions
children up to 7 years
con VeronaCard
Address: Via Cappello, 23, 37121 Verona VR
tel. + 39 045 8034303
[emailprotected]

",https://www.visitverona.net/visitverona/casa-di-giulietta/
52,Lions Gate,"The Porta dei Leoni is an ancient gate that in Roman times served as access to the city of Verona, it was the gate that gave access to the cardo maximus, one of the two main road axes of Roman Verona. The name of this door derives from a sarcophagus found near it on the lid of which two lions are carved. Where to find it? Just continue along Via Capello, the street where you can also find Juliet's house, to reach the beautiful and well-preserved Porta Leoni.
The Lions Gate in the Middle Ages was called Porta San Fermo
The door can be visited freely 24 hours a day
Address: Via Leoni, 1, 37100 Verona VR
Telephone: 045 590935

",https://www.visitverona.net/visitverona/porta-leoni/
