,Title,Content,Url
10,La Grande Mela,"Il Centro commerciale La Grande Mela ospita 120 negozi -Abbigliamento, calzature, beauty, articoli per la casa e per il tempo libero, ecc- su due livelli e un terzo livello totalmente destinato all’intrattenimento: cinema, bowling, baby area e food court. 
",https://www.visitverona.net/visitverona/la-grande-mela/
11,Le Corti Venete,"Il Centro Commerciale Le Corti Venete sorge a San Martino Buon Albergo, accanto all'uscita Verona Est dell'autostrada A4, a soli 10 minuti dal centro storico di Verona. 
",https://www.visitverona.net/visitverona/le-corti-venete/
12,Dolce Locanda Perbellini,"DOLCE LOCANDA PERBELLINI

Via Catullo 12/14, Verona
www.dolcelocanda.it
Locale accogliente con il grande banco che espone tutto l’assortimento di dolci, l’angolo caffetteria e il laboratorio a vista. Un luogo rilassante dove sorseggiare un buon caffè, ristorarsi con centrifugati di frutta fresca e spremute di agrumi e soprattutto lasciarsi tentare dalle mille delizie per la prima colazione, la merenda o da portare a casa.
La giornata inizia con l’imbarazzo della scelta, tra leggerissimi croissant, soffici brioche, paste sfoglie, pain au chocolat e il Risino, la tortina di riso della tradizione veronese splendidamente reinterpretata dallo chef.
",https://www.visitverona.net/visitverona/dolce-locanda-perbellini/
13,Flego,"FLEGO

Via Stella, 13 37131 Verona
www.pasticceriaflego.net
I fratelli Marco e Matteo non vedono l’ora di farvi assaggiare i propri dolci preparati rivisitando la tipica tradizione dolciaria veronese. Tra monoporzioni, mignon, torte, colorati macarons, brioches e paste da forno avrai l’imbarazzo della scelta. Ottimo per un cappuccino al mattino o per un caffè dopo pranzo.
",https://www.visitverona.net/visitverona/flego/
14,Caffè Wallner,"CAFFE’ WALLNER

Via Dietro Listone 1, Verona
In una posizione unica, vicinissimo all’arena di Verona, in questa pasticceria troverai golose torte, dolci personalizzati, cioccolatini con i quali fare ricche colazioni ma anche pranzi veloci, aperitivi, buffet e gelati artigianali.
",https://www.visitverona.net/visitverona/caffe-wallner/
15,Hotel Bologna,"HOTEL BOLOGNA

Piazzetta Scalette Rubiani, 3 – 37121, Verona
www.hotelbologna.vr.it
L’Hotel Bologna, situato nella Città Antica e costruito con un inconfondibile stile classico internazionale, offre 32 confortevoli stanze dove soggiornare. Dalla struttura godrete della vista sulle principali vie dello shopping di Verona, facilmente raggiungibili a piedi, e naturalmente della bellissima Arena di Verona. Parcheggio custodito e colazione a buffet sono le facilities che cerchi. Punta di diamante è l’esclusiva suite con terrazza e Jacuzzi con acqua riscaldata che guarda sui tetti di Verona, un luogo magico pensato per trascorrere momenti speciali in un’atmosfera romantica.
",https://www.visitverona.net/visitverona/hotel-bologna/
16,Hotel Giberti,"HOTEL GIBERTI

Via Gian Matteo Giberti, 7, 37122, Verona
www.hotelgiberti.it/it
A soli 500 metri dall’Arena di Verona e dalla stazione ferroviaria Verona Porta Nuova, l’Hotel Giberti offre al 6° piano un’oasi per gli amanti del benessere composta di sauna, bagno di vapore, saune a infrarossi, doccia sensoriale, bagno di luce, area relax e palestra. Dotato di 80 stanze, propone delle eleganti camere deluxe curate in ogni minimo particolare nel rispetto della città storica che ospita la struttura.
",https://www.visitverona.net/visitverona/hotel-giberti/
17,Hotel Due Torri,"HOTEL DUE TORRI

Piazza St. Anastasia, 4, 37121 Verona, Italy
www.hotelduetorri.duetorrihotels.com
Situato in un palazzo storico del 14° secolo nel centro storico della città, l’Hotel Due Torri offre un soggiorno all’insegna del lusso e dell’eleganza nel cuore di Verona. Il suo magnifico ristorante-lounge propone squisiti piatti e vini regionali. Potrai usufruire di un business center, servizio auto o limousine e quotidiani gratuiti nella hall. Inoltre, l’Hotel offre un’esclusiva terrazza panoramica e un Gourmet Grill Restaurant di circa 300 mt quadri a 30 metri di altezza dal quale ammirare tetti e monumenti, dalla Torre dei Lamberti a Castel San Pietro alle Torricelle.
",https://www.visitverona.net/visitverona/hotel-due-torri/
18,Relais Ponte Pietra,"RELAIS PONTE PIETRA

Via Ponte Pietra, 27 Verona
www.relaispontepietra.it
Questo B&B, all’interno di un elegante edificio del XIII secolo, si trova ai piedi di uno dei monumenti più storici di Verona, Ponte Pietra. In posizione strategica perchè circondato da ristoranti e negozi, e a pochi passi dalle principali attrazioni turistiche. Il Relais Ponte Pietra infatti vi attende a 400 metri da Piazza delle Erbe e a 10 minuti a piedi dalla Casa di Giulietta.
La colazione inoltre vi verrà elegantemente servita in camera con tutto ciò che preferite.
",https://www.visitverona.net/visitverona/relais-ponte-pietra/
19,Residenza Borsari,"RESIDENZA BORSARI

Corso Porta Borsari, 33 Verona
www.residenzaborsari.com
La conduzione familiare di questo Bed & Breakfast vi farà sentire come a casa, circondati in un’atmosfera di relax e tranquillità. E’ situato in un elegante e signorile palazzo d’epoca nel cuore di Verona, le camere di lusso sono arredate a regola d’arte e avrete a disposizione una ricca colazione con prodotti freschi ogni mattina. Vi troverete a due passi dal celebre balcone di Romeo e Giulietta, da piazza delle Erbe e dall’Anfiteatro Arena.
",https://www.visitverona.net/visitverona/residenza-borsari/
20,Relais Colle San Pietro,"RELAIS COLLE SAN PIETRO

Vicolo Cieco Zini, 4 Verona
www.relaiscollesanpietro.com
Il B&B Relais Colle San Pietro è una dimora esclusiva sita al 3° piano di uno storico e affrescato palazzo del 1300. Un tocco di charme che lo rende elegante e raffinato al punto da essere un vero e proprio gioiellino in una delle zone più suggestive del centro storico. L’aspetto più affascinante di questa struttura è certamente il panorama mozzafiato che si può ammirare affacciandosi dalle stanze. Ognuna di esse ha una terrazza per fare colazione o aperitivo con vista su tutta Verona, e la vasca idromassaggio vi farà sentire come in una piccola SPA… Un soggiorno da WOW!!
",https://www.visitverona.net/visitverona/relais-colle-san-pietro/
21,Massimago Wine Suites,"MASSIMAGO WINE SUITES

Stradone S. Fermo, 24, Verona
www.massimago.com
A pochi passi dall’Arena di Verona trovate questo B&B molto particolare. Un palazzo dotato di sei ampie e confortevoli Suites. La struttura offre numerosi servizi su prenotazione, a partire dalla colazione in camera con prodotti biologici di qualità, alle degustazioni e cene private in cantina, al servizio Spa con diverse tipologie di massaggio.
",https://www.visitverona.net/visitverona/massimago-wine-suites/
22,Bio B&B Casa Natura Breviglieri,"BIO B&B CASA NATURA BREVIGLIERI

Via S. Nazaro, 49 Verona
www.casaenaturabreviglieri.com
Questo B&B nel cuore di Verona ha delle caratteristiche che lo rendono particolarmente unico. La filosofia è basata sul “vivere biologico”, sulla natura come protagonista tra eleganza e armonia, il tutto per far vivere agli ospiti un soggiorno all’insegna del relax e del benessere.
Insomma un luogo fuori dal comune con splendidi spazi verdi, un giardino botanico e un winter garden appositamente adibito alle ricche colazioni con prodotti di altissima qualità. Un’atmosfera pazzesca.
",https://www.visitverona.net/visitverona/bio-bb-casa-natura-breviglieri/
23,Opera Relais De Charme,"OPERA RELAIS DE CHARME

Via Valerio Catullo, 1, Verona
www.operarelais.it
Se quello che cercate è un appartamento nel cuore di Verona, elegante, raffinato e curato nei minimi dettagli.. allora l’Opera Relais De Charme è ciò che fa per voi! Si tratta di un palazzo storico dotato di 16 ampi e luminosi appartamenti che si affacciano su Verona, in diverse tipologie per soddisfare ogni esigenza: monolocali, bilocali e trilocali.
Sarete accolti in un ambiente molto suggestivo per la posizione centrale della struttura, e per il design ricercato degli ambienti. Un appartamento davvero più bello dell’altro!!
",https://www.visitverona.net/visitverona/opera-relais-de-charme/
24,Le Suite di Giulietta,"LE SUITE DI GIULIETTA

Vicolo Crocioni 8, Verona
www.suitedigiulietta.it
Sarete immersi nell’atmosfera romantica del centro storico di Verona con il lusso delle Suite di Giulietta, che renderanno unico ed indimenticabile il vostro soggiorno. Sono appartamenti finemente arredati nel centro storico di Verona, che si affacciano sulle vie più suggestive e romantiche della città. Il Relais è dotato di parcheggio privato nel caso in cui arriviate con la vostra auto, e tutte le principali attrazioni sono a pochi passi a piedi da voi.
",https://www.visitverona.net/visitverona/le-suite-di-giulietta/
25,La Bella Verona Ugolini,"LA BELLA VERONA UGOLINI

Via Generale Armando Diaz 10, Verona
www.labellaveronaugolini.com
Volete concedervi un soggiorno in centro a Verona all’insegna del relax e del lusso?
Ciò che vi consigliamo è di prenotare uno dei due “Luxury apartments” de La Bella Verona Ugolini. Gli appartamenti sono finemente arredati con estrema eleganza, in un grintoso stile moderno.
Le antiche travi a vista e gli affreschi di epoca romana che si possono apprezzare dalle finestre sui palazzi circostanti, vi riporteranno in lontane epoche. Il balcone delle camere si affaccia sull’Adige da cui si può ammirare Ponte Pietra. La struttura è perfetta sia per una famiglia, che per un gruppo di 4 persone, ma anche per una coppia che desidera avere un ampio spazio. La chicca oltre alla vista romantica è la doccia con cromoterapia per un totale momento di relax.
",https://www.visitverona.net/visitverona/la-bella-verona-ugolini/
26,Le Cadreghe Apartments,"LE CADREGHE APARTMENTS

Via San Salvatore Vecchio 5, Verona
www.cadreghe.bedsandhotels.com
Se quello che state cercando è una sistemazione tranquilla in una zona appena fuori dal centro storico, vi consigliamo di prenotare l’appartamento Le Cadreghe. Situato a 700 metri da Piazza delle Erbe e ad 1 km dall’Arena di Verona per un relax fuori dal caos del traffico cittadino, ma allo stesso tempo in posizione strategica per poter visitare tutti i gioielli della città più romantica.
Lo stile dell’appartamento vi colpirà per i dettagli che lo rendono meraviglioso e luminoso. Insomma un gioiellino!
",https://www.visitverona.net/visitverona/le-cadreghe-apartments/
27,Hotel Milano,"HOTEL MILANO

Vicolo Tre Marchetti 11, Verona
www.hotelmilanoverona.com
A due passi dall’Arena, in una posizione centralissima, vi consigliamo assolutamente questa esperienza da vivere: un soggiorno nel Boutique Hotel Milano.
La struttura ospita uno spazio SPA per offrire straordinari momenti di relax nel loro esclusivo Thermarium dotato di sauna finlandese, docce emozionali e bagni di vapore.
Ma la vera chicca la potete trovare salendo all’ultimo piano: una grande terrazza spettacolare, con una vasca idromassaggio Jacuzzi e vista panoramica sull’Arena di Verona. Un panorama indescrivibile, un angolo romantico dove godere del fascino dell’arena, in cui rilassarsi concedendosi un aperitivo prima della cena o per un delizioso cocktail in tarda serata. Location 10!
",https://www.visitverona.net/visitverona/hotel-milano/
28,Balcone di Giulietta Relais,"BALCONE DI GIULIETTA RELAIS

Via Cappello, 23, 37121 Verona VR
www.balconedigiulietta.com
Raggiungibile solo a piedi, l’accesso alla struttura avviene proprio dal cortile del famoso balcone di Giulietta. Si tratta di un esclusivo Relais de Charme situato nel posto più romantico di Verona, ospita 16 eleganti camere e suite ove godere di un soggiorno in un luogo unico. La sera, quando le porte del cortile si chiudono ai visitatori, non perderti la tranquillità di un aperitivo riservato. Scegli il Balcone di Giulietta Relais per sentirti anche tu protagonista della storia più romantica di sempre.
",https://www.visitverona.net/visitverona/balcone-di-giulietta-relais/
29,Leon D'oro,"LEON D’ORO

Via Pallone 10/A, Verona
www.pizzerialeondoro.com
Ci troviamo nel cuore del centro storico di Verona, a due passi dall’Arena e dalla magnifica Piazza Bra’. Questa pizzeria si trova all’interno di un elegante palazzo dell’800, dotato di un ampio giardino, una sorta di oasi nascosta che permette di godere nella bella stagione di mangiare all’aperto in un angolino verde in pieno centro cittadino. Le sale interne della pizzeria sono grandi e spaziose. Ad accompagnare la pizza, potete trovare una curata selezione di birre artigianali, sia alla spina che in bottiglia, dagli stili e dalle provenienze diverse.
",https://www.visitverona.net/visitverona/leon-doro/
30,Savoia,"SAVOIA

Via Roma 1/B, Verona
www.gelateriasavoia.it
Dal 1939 una delle gelaterie più storiche di Verona è la buonissima Savoia, di fronte a Piazza Brà e l’Arena, potrete gustare coni e coppette gelato con svariati gusti, o provare la famosa “mattonella” amata dai Veronesi.. andate a scoprire che cos’è!!
",https://www.visitverona.net/visitverona/savoia/
31,Venchi,"VENCHI

Via Cappello 13, Verona
www.venchi.it
Un’ampia scelta di cioccolato e gusti gelato della tradizione artigianale italiana a pochi passi dalla famosa casa di Giulietta e dalle altre attrattive del centro cittadino. Una boutique elegante e raffinata, all’insegna del made in Italy, del servizio al cliente e della cordialità. Ideale per una pausa
durante il tragitto turistico di visita alla città, per uno snack salutare, gustoso e naturale adatto a adulti e bambini.
",https://www.visitverona.net/visitverona/venchi/
32,La Romana,"LA ROMANA

Piazza Santo Spirito, 9 Verona
www.gelaterialaromana.com
Torte gelato artigianali, gusti ispirati alle stagioni, crepes, e tanto altro in questa gelateria che ormai fa da padrona in tantissime città. A Verona potete trovarla ad una decina di minuti a piedi da Castelvecchio, ma per la qualità dei prodotti vale veramente la pena.
",https://www.visitverona.net/visitverona/la-romana/
33,Amorino,"AMORINO

Corso Sant’Anastasia, 1 Verona
www.amorino.com
Coni, coppette, cioccolate calde, waffle con gelato, crepes, macarons e tanto altro per una dolce sosta dietro Piazza delle Erbe. Inimitabile il loro stile nel prepararvi un cono gelato, con i gusti scelti a formare un fiore ed un macarones centrale perchè anche l’occhio vuole la sua parte. Bellissimo e buonissimo!
",https://www.visitverona.net/visitverona/amorino/
34,Patagonia,"PATAGONIA

Via S. Nicolò, 43 Verona
Iconica gelateria storica nel cuore di Verona è Patagonia, riconoscibile per il suo locale particolare, “fuori dalle righe”. Andate qui per provare i loro omonimi gusti “Giulietta” oppure “Romeo”!
",https://www.visitverona.net/visitverona/patagonia/
35,Minuto di Bauli,"MINUTO DI BAULI

Via Cappello 2-4, 37121 Verona
www.minutodibauli.it
Sapevi che la famosa azienda Bauli nasce proprio in un piccolo laboratorio in provincia di Verona? Non perdere l’occasione di gustare un’ottima colazione per le vie della città con un minuto di Bauli, il dolce nasce dall’antica ricetta del pandoro e viene farcito caldo nel locale proprio per essere gustato in un minuto. Perfetto anche dopo una passeggiata per il centro della città, addolcirà la tua visita e ti farà sentire proprio come un local. Fermati qui per un caffè, una brioche o una spremuta.
",https://www.visitverona.net/visitverona/minuto-di-bauli/
36,Pasticceria Miozzi,"PASTICCERIA MIOZZI

Via Armando Diaz, 7/a Verona
La storica pasticceria di Massimo Miozzi offre ogni giorno un ricco assortimento di dolci per la prima colazione. Nota per le sue golose sfogliatine al recioto saprà sorprendere il tuo palato. Niente di meglio di una merenda in un’atmosfera romantica come quella di piazza Brà.
",https://www.visitverona.net/visitverona/pasticceria-miozzi/
37,Cappa Caffè,"CAPPA CAFE’

Piazzetta Brà Molinari, Via Ponte Pietra, 1/a Verona
Vi piacerebbe sorseggiare un buon aperitivo accompagnato da qualche stuzzichino con vista mozzafiato? Non perdetevi una sosta da Cappa Caffè, lo storico locale in riva all’Adige con vista su Ponte Pietra, Castel San Pietro ed il Teatro Romano. Location pazzesca, con tavoli sia all’esterno che all’interno del locale, per un’atmosfera romantica in pieno centro a Verona.
",https://www.visitverona.net/visitverona/cappa-caffe/
38,La Tradision,"LA TRADISION

Via Guglielmo Oberdan, 6 Verona
Via Guglielmo Oberdan è una antica strada del centro storico di Verona che unisce i due suoi più celebri monumenti di epoca romana, l’Anfiteatro Arena e Porta Borsari, in cui potete fermarvi a fare un delizioso aperitivo. Il locale ha uno stile semplice e casalingo, qualche oggetto retrò misto al fashion, che lo rendono davvero grazioso. Ci sono tavoli e sedie tutti diversi, una vecchia ghiacciaia anni 50 della Coca Cola, insegne pubblicitarie di metallo, cartoni di vini pregiati in ogni angolo ed un grande bancone in legno sempre ricolmo di bocconcini, tartine, pizzette, e altre tipicità salate e dolci. Potrete degustare qualche buon drink nei tavolini interni al locale o anche nel plateatico situato sempre all’interno, in una verde corte privata. Molto carino!
",https://www.visitverona.net/visitverona/la-tradision/
39,Signorvino,"SIGNORVINO

Corso Porta Nuova, 2/A, 37122 Verona VR
www.signorvino.it
Amanti del buon vino? Non potete perdervi l’aperitivo da Signorvino, l’enoteca nella via dello shopping a Verona dove degustare un buon calice, accompagnato da prodotti locali di qualità. Potrete anche acquistare direttamente le bottiglie che preferite grazie alla vastissima scelta di etichette.
",https://www.visitverona.net/visitverona/signorvino/
40,La Prosciutteria,"LA PROSCIUTTERIA

Piazza delle Erbe 31, Verona
www.laprosciutteria.com/ristorante-verona
Nella Piazza più famosa di Verona, e più frequentata dai Veronesi soprattutto ad orario aperitivo, vi consigliamo questo locale: La Prosciutteria. Qui potrete gustare fantastici salumi, succulenti taglieri, fondute, qualche piatto caldo e poi i prosciutti affettati a mano o semplicemente una bella schiacciata magari farcita con prosciutto. Anche la location è speciale vintage, curata e molto particolare, degna di nota l’affascinante terrazzino con vista su tutta la piazza.
",https://www.visitverona.net/visitverona/la-prosciutteria/
41,Osteria del Bugiardo,"OSTERIA DEL BUGIARDO

Corso Porta Borsari, 17/A
Tra Porta Borsari e Piazza Erbe, esattamente a metà, troverete questo locale con posti a sedere sia all’esterno che all’interno. Un aperitivo qui è d’obbligo, un buon calice accompagnato da coloratissimi taglieri con prodotti locali per ricaricare le pile è ciò che ci vuole.
",https://www.visitverona.net/visitverona/osteria-del-bugiardo/
42,Da Morandin,"DA MORANDIN VERONA

Via Venti Settembre, 144, 37129 Verona VR
facebook.com/osteria.damorandin.9 
Per chi vuole immergersi in una vera osteria con lo spirito e la gastronomia tipica Veronese vi consigliamo senza dubbio l’osteria Da Morandin.
A due passi dalla zona universitaria in centro a Verona, è un locale storico molto curato, ma con un pubblico di frequentatori molto giovane.
Nel menù troverete proposte semplici e genuine come i bigoli col musso, il lesso con la pearà o il baccalà.
Amanti della tradizione questo è il locale per voi!
",https://www.visitverona.net/visitverona/da-morandin/
43,La Figaccia,"LA FIGACCIA

Via Daniele Manin, 4/A, 37122 Verona VR
www.lafigaccia.business.site
Un nuovo Locale a Verona nato dalla creazione di tre giovani ragazzi con l’obiettivo di valorizzare i prodotti della Lessinia e di tutto il territorio Veronese. Focacce artigianali farcite con prodotti di prima scelta tutto Made in Lessinia.
A due passi da Castelvecchio un’ottima soluzione per un pasto take away mentre passeggiate per le vie del centro di Verona.
",https://www.visitverona.net/visitverona/la-figaccia/
44,Ropeton,"ROPETON

Via Fontana del Ferro, 1, 37129 Verona VR
www.trattoriadaropeton.it 
La Trattoria Da Ropeton è un ristorante con cucina tipica veneta che si trova in centro a Verona. Oltre a offrire i piatti tradizionali italiani, prepara le migliori specialità veronesi, ricche dei sapori genuini di una volta.
Questa trattoria, pur essendo un ristorante tradizionale aggiunge nella sua cucina casereccia un tocco creativo del tutto personale.
Le opzioni nel menù vanno dai tagliere di salumi e formaggi tipici, alla pasta fatta in casa a dei secondi di carne senza tempo.
La trattoria veronese, con un ambiente rustico e familiare, è il luogo ideale per lasciarsi trasportare dai sapori unici ed esclusivi della cucina veneta.
",https://www.visitverona.net/visitverona/ropeton/
45,Anfiteatro Arena,"Risulta impossibile nominare Verona senza che il pensiero si soffermi sull’Arena, da sempre il simbolo per eccellenza della città. Questo anfiteatro romano, che sorge in Piazza Bra, mantiene un fascino senza tempo. In molti, passandoci davanti, si stupiscono di fronte alla sua maestosità e alla sua bellezza e si domandano quali siano le sue origini.
Siete curiosi di saperne di più? Venite con noi a scoprire la sua storia e preparatevi ad un viaggio tra storia ed emozione! 
Orari e prezzi
Mar-dom 8.30 – 19.30
Lun 13.30 – 19.30
Intero €10,00
Ridotto €7,50
Gruppi (min 15 pers) €7,50
Scolaresche e bambini 8-14 anni €1,00
0-7 anni gratuito
Prima domenica del mese €1,00 (da ottobre a maggio)
Piazza Bra
tel. +39 045 8003204
info: [emailprotected]
",https://www.visitverona.net/visitverona/anfiteatro-arena/
46,Arco dei Gavi,"Arco dei Gavi, costruito dai romani agli inizi del primo secolo dopo Cristo, è un arco celebrativo dedicato ad una ricca famiglia di privati cittadini. Con la sua pietra bianca saprà incantarvi e riportarvi in tempi lontani. 
L’arco si trova di fianco a Castelvecchio, in Corso Cavour 2
Orario:
L’arco si può visitare liberamente 24/24
",https://www.visitverona.net/visitverona/arco-dei-gavi/
47,Piazza Erbe,"Piazza più antica di Verona, sorge sopra l’area del Foro Romano, anche se col passare del tempi, gli edifici romani hanno lasciato il posto a quelli Medioevali. Nel 2012 viene premiata come Piazza più amata al mondo. Tra storia ed i suoi iconici bar che la costeggiano, Piazza Erbe offre intrattenimento sia per gli appassionati d’arte, sia per gli amanti della movida. 
Da vedere:
l’antico palazzo del Comune
la Torre dei Lamberti
la Casa dei Giudici
le case dei Mazzanti ( con la facciata completamente affrescata con imponenti allegorie dell’Invidia, dell’Ignoranza e del Buon Governo)
il barocco Palazzo Maffei ( dove si possono ammirare le riproduzioni di sei divinità: Ercole, Giove, Venere, Mercurio, Apollo e Minerva)
Orari:
si può visitare liberamente 24/24
",https://www.visitverona.net/visitverona/piazza-erbe/
