,Title,Content,Url
15,Dove Mangiare,"Dove 
Mangiare





 a Verona 

Ristoranti 
Pizzerie 
Gelaterie 
Pasticcerie 
Aperitivi 
Tipici 
",https://www.visitverona.net/destination-category/dove-mangiare-verona/
16,Esperienze,"BELLA BICI 
GARDALAND 
Ponte Tibetano (Torri del Benaco) 
MOVIELAND 
GRADALAND SEA LIFE 
CANEVA 
",https://www.visitverona.net/destination-category/esperienze-lago-di-garda/
17,Esperienze,"Degustazione in cantina 
Tour delle ville 
Attività all’aperto 
Aperitivi Panoramici 
",https://www.visitverona.net/destination-category/esperienze-valpolicella/
18,Experience,"ATTIVITÀ ORGANIZZATE

Fare rafting sull’Adige non è solo un’avventura, ma anche un modo per ammirare Verona da una prospettiva diversa, adrenalinica, divertente e coinvolgente.
Proposta interessante anche per le famiglie, permette di far conoscere la storia di Verona ai più piccoli riuscendo a tenere la loro attenzione alta, non trascurando il divertimento anche per i più grandi!
(Un’attività per tutti, perfetta anche per un’occasione speciale, o come esperienza da regalare.)

TOUR ENOGASTRONOMICI

Verona, città dell’arte, della cultura, ma non solo.. buon cibo dai sapori antichi grazie alle ricette tramandate da generazione in generazione e vino tipico del territorio, rinomato in tutto il mondo per la sua bontà e peculiarità.
Molte le soluzioni per gli appassionati della cucina tipica. La Valpolicella e la zona di Bardolino, grazie ai loro vigneti, offrono la possibilità di assaporare la tipicità veronese con tour enogastronomici in vigna o in villa.
“A me i tour organizzati non piacciono.” Nessun problema! Per un tour enogastronomico “Fai da te” ti basterà perderti per le vie del centro e farti guidare dal tuo palato.. siamo sicuri che non rimarrai deluso!
",https://www.visitverona.net/destination-category/experience-verona/
19,Garda,"Garda è un piccolo comune sulle rive del Lago di Garda, a circa 35km da Verona. Grazie alla sua posizione e alla bellezza del paesaggio circostante, è una meta turistica molto frequentata. Qui i visitatori possono godere di una grande varietà di attività all’aria aperta, come nuoto, vela e passeggiate panoramiche sulle colline circostanti. Inoltre, la presenza di numerosi ristoranti, bar e negozi rende il comune un luogo ideale per trascorrere una vacanza all’insegna del relax e del divertimento. 

COME ARRIVARE A GARDA 

In auto dall’Autostrada A22 uscire al casello Affi, direzione Bardolino, Garda e Malcesine. Da Ovest:
Autostrada A4, uscita Peschiera, direzione SS249 Peschiera, Bardolino, Garda e Malcesine.
In autobus prendere la linea ATV 165 da Verona. 

COSA VEDERE A GARDA 

PUNTA SAN VIGILIO

un autentico angolo di paradiso…

VILLA ALBERTINI CON PARCO

affacciata su Lago…

SPIAGGIA BAIA DELLE SIRENE

Punta S. Vigilio 19

ROCCA DI GARDA E EREMO DI SAN GIORGIO

Località Eremo, Contrada la Rocca 1

PASSEGGIATA GARDA-BARDOLINO

molto amata da turisti e cittadini…

DOVE MANGIARE A GARDA 

Ristoranti 

Osteria al Porto– Lungo Lago Regina Adelaide 48
Ristorante Tobago– Via Vincenzo Bellini 1
Cortén – Via S. Giovanni 4
Bussola– Via Spagna 29

Pizzerie 

Trattoria-Pizzeria Jolly– Via Marco Polo 4
Pizzeria La Lanterna– Via Torrente Gusa 2
Ristorante Pizzeria Ai Cigni– Via S. Francesco d’Assisi 31
Ristorante Pizzeria Dal Tinto – Via Leopardi 10
Ristorante Pizzeria Bar Pegaso – Via M. Abrile 20

Bar e Gelaterie 

La Motta– Lungo Lago Europa, Passeggiata Rivalunga 12
Lido Garda – Beach Cafè– Via Pincherle 1
Gelateria Break’s Candy– Corso Vittorio Emanuele 11/13
Bar Cosmix Garda – Via S. Bernardo 34

DOVE DORMIRE A GARDA 

Hotel 

Hotel La Vittoria – Lungolago Regina Adelaide 57
Hotel Conca d’oro– Lungolago Regina Adelaide 8
Boutique Hotel Astoria– Via Verdi 1
Hotel La Perla– Via Vespucci 5
Tobago – Garda– Via della Pace 1

Residence e Appartamenti 

Rustico Residence– Via Risare 11
Residence Corte del Bosco– Via San Bernardo 174
Residence Corte delle Rose – Via dell’Uva 33
Appartamenti Villa Andrea– Via Marconi 11
Appartamenti Antico Volto– Via Monte Baldo 138

Affittacamere 

Thai Orchidee Restaurant & Rooms– Piazza Calderini 11
Casa Cavour– Via Cavour 5
Villa Telli– Via Paolo Veronese 5

ESPERIENZE A GARDA 

CROCIERA SUL LAGO:https://www.likegarda.com/4-hour-boat-cruise-to-isola-del-garda-and-salo/
SELF-GUIDED TOUR IN BICI O VESPA: https://bellabici.bike/

EVENTI A GARDA 

PALIO DELLE CONTRADE:ferragosto
FESTA DELLE FATE: 23/06/2023 – 25/06/2023
",https://www.visitverona.net/destination-category/garda/
20,Gelaterie,"Abbiamo scelto per voi le migliori gelaterie di Verona 

Scelte per voi le migliori gelaterie di Verona dove perdersi in migliaia di gusti diversi. 

Savoia

Via Roma 1/B, Verona

Venchi

Via Cappello 13, Verona

La Romana

Piazza Santo Spirito, 9 Verona

Amorino

Corso Sant’Anastasia, 1 Verona

Patagonia

Via S. Nicolò, 43 Verona
",https://www.visitverona.net/destination-category/gelaterie-verona/
21,Hotel,"Abbiamo scelto per voi i migliori Hotel della Valpolicella 

Per assaggiare i piatti del territorio veronese realizzati con prodotti di qualità e le ricette della
tradizione, abbiamo selezionato i migliori Hotel della Valpolicella. 

Relais La Caminella

Via Don Gaspare Bertoni 24, 37029 Bure VR

Domus Cariana

Via A. Monga 12, 37029 San Pietro in Cariano VR

Costa degli Ulivi

Via Costa 5, 37022 Fumane VR

Hotel Villa Moron

Via Moron 28, 37024 Negrar di Valpolicella VR

Bed & Breakfast Agorà

Via Villa 1, 37024 Negrar di Valpolicella VR
",https://www.visitverona.net/destination-category/hotel-valpolicella/
22,Hotel,"Abbiamo scelto per voi i migliori hotel di Verona 

Scelti per voi i migliori hotel dove poter trascorrere i vostri soggiorni a Verona. 

Hotel Milano

Vicolo Tre Marchetti 11, Verona

Hotel Bologna

Piazzetta Scalette Rubiani, 3 – 37121, Verona

Balcone di Giulietta Relais

Via Cappello, 23, 37121 Verona VR

Hotel Giberti

Via Gian Matteo Giberti, 7, 37122, Verona

Hotel Due Torri

Piazza St. Anastasia, 4, 37121 Verona, Italy
",https://www.visitverona.net/destination-category/hotel-verona/
25,lago di garda,"Cosa Vedere Lago di Garda 
Dove Mangiare 
Dormire 
Esperienze 
Peschiera del Garda 

lago di garda 

 
 
",https://www.visitverona.net/destination-category/lago-di-garda/
26,Lazise,"Lazise è un pittoresco borgo che si affaccia sulla sponda veronese del Lago di Garda. Venne fondata nel X secolo ed è noto per essere il primo comune libero d’Italia, ottenne infatti l’autonomia nel 983. Si tratta di un borgo dove i segni delle vicende storiche lasciano ancora tracce interessanti, infatti i luoghi di interesse da esplorare sono molti, tra questi il Castello Scaligero, la Dogana Veneta e l’antica chiesa di San Nicolò. 

COME ARRIVARE A LAZISE 

In auto dall’Autostrada A4 uscire a Peschiera del Garda, mentre dall’autostrada A22 uscire ad Affi.
In autobus è possibile prendere le linee ATV 162, 163 e 164 da Verona. 

COSA VEDERE A LAZISE 

IL CASTELLO SCALIGERO E LA CINTA MURARIA

Via Castello 13

PORTE D’INGRESSO

3 porte d’ingresso con saracinesche e ponti
levatoi

LA DOGANA VENETA

Piazzetta Partenio 13

CHIESA DI SAN NICOLO’

Via Fontana 5

LUNGOLAGO DI LAZISE

richiama le onde del lago

DOVE MANGIARE A LAZISE 

Ristoranti 

Ristorante Classique – Lungo Lago Marconi
Cozzeria alle mura – Via Cansignorio 16
Locanda Gallehus – Via Peschiera 76/a Pacengo
Il Porticciolo – Lungolago Marconi 22
La Taverna da Oreste – Via Fontana 32

Pizzerie 

Il Paperonero Pizza Bistrot – Via Castello 2
Pit Stop – Via Gardesana 92
Ristorante Pizzeria Arco – Via Arco 25
Hotel Pizzeria Aquila – Via Gardesana 119
Restaurant Pizzeria La Boheme – Via Gabbiola 22

Bar e Gelaterie 

Igualmente – Via F. Scolari 18
La Cremeria di Lazise – Via Fontana 8/10
Bar Gelateria Al Porto – Lungolago Marconi 2
Il Gelato di Angelina – Corso Ospedale 27

DOVE DORMIRE A LAZISE 

Hotel 

Hotel & Spa Smeraldo – Via G. Puccini 2
Hotel Principe di Lazise – Strada delle Greghe
Hotel Le Mura – Via Bastia, 4
Hotel Cangrande – Corso Cangrande 16
Hotel Lazise Corte Valier – Via della Pergolana 9

Residence e Appartamenti 

Residence Borgo Mondragon– Via Mondragon di Sotto 14, 16
Appartamenti alle Mura– Via Gardesana 59
Appartamenti Villacedro– Via Giacomo Puccini 11
Relais del Garda – Lazise– Str. del Barum 11
Appartamento Rosso – Pacengo/Lazise– Piazza Senatore Alberti

Bed & Breakfast e Agriturismi 

Agriturismo Il Grappolo di Lazise– Località Castelletto 3
Agriturismo Ca’ del Sol– Loc. Casa Antonia 1 Pacengo
Agriturismo Le Caldane– Località Caldane 1
Agriturismo Al Vajo– Via San Martino 86
B&B Lough – Colà di Lazise– Strada Delle Gioliare 2

Affittacamere 

Villa Chiara– Via Croce Papale 14
Camere Girasole– Via Zappo 20
Le Greghe– Strada delle Greghe 9
The Lighthouse Rooms– Via Rissette, 12
Affittacamere Elena– Vicolo Confine 4

Campeggi 

Camping La Quercia – Località Bottona
Idea Lazise– Loc. Casette Rossetti
Campeggio Oasi del Garda– Località Casa Pace 9
Camping park delle rose– Strada S. Gaetano 20
Camping Du Parc– Via Gardesana 110

ESPERIENZE A LAZISE 

PARCO TERMALE DEL GARDA: https://www.villadeicedri.it/
TOUR PRIVATO IN BARCA: https://www.cittadilazise.it/it/tour-ed-esperienze-a-lazise.html/
VISITA AL MONDO DELLE API: https://www.cittadilazise.it/it/tour-ed-esperienze-a-lazise.html
COLOR ME WINE: SUP: https://www.cittadilazise.it/it/tour-ed-esperienze-a-lazise.html
CORSO DI CUCINA: https://fraccafood.it/cusina/?re-product-id=227875

EVENTI A LAZISE 

RIEVOCAZIONE STORICA DELLA CONCESSIONE AL COMUNE DI LAZISE
DEL PRIVILEGIO DI OTTONE II
FESTA DI SANTA LUCIA: 8 Dicembre
FIERA NAZIONALE “I GIORNI DEL MIELE”: primo week end di ottobre.
",https://www.visitverona.net/destination-category/lazise/
27,Malcesine,"Malcesine è il comune più a Nord della costa veronese del Lago di Garda e senza dubbio tra i più affascinanti. Ricco di scorci pittoreschi e sovrastato dal suggestivo Castello Scaligero costruito a picco sul lago, è il luogo ideale sia per coloro che desiderano una vacanza rilassante, sia per i più sportivi, in quanto è il punto di partenza ideale per escursioni sulle montagne circostanti. 

COME ARRIVARE A MALCESINE 

Dall’autostrada A4 l'uscita è Peschiera del Garda. Per chi proviene da nord è consigliabile uscire dalla A22 a Rovereto Sud / Lago di Garda Nord e arrivare attraverso le montagne a Torbole prima di dirigersi a sud verso Malcesine. In autobus è possibile prendere la linea ATV 484 da Garda. 

COSA VEDERE A MALCESINE 

CASTELLO SCALIGERO

Via Castello

PALAZZO DEI CAPITANI

Via Capitanato 4

MUSEO DEL LAGO DI CASSONE E IL FIUME PIÙ CORTO DEL MONDO

Via Porto 5

SPIAGGE

sia libere che attrezzate…

RELITTO

cabinato in ferro affondato nel 1987…

DOVE MANGIARE A MALCESINE 

Ristoranti 

Ristorante Vecchia Malcesine– Via Pisort 6
Ristorante La Pace– Via Casella 1
Trattoria Campiano – Via S. Michele 1
Ristorante Treccani– Via D. Turazza 8
Al Gondoliere– Piazza. V. Emanuele 6

Pizzerie 

Ristorante Pizzeria Al Ristoro– Via Navene Vecchia 3
Bar Pizzeria da Pedro– Vicolo Porto Vecchio 9
Ristorante Pizzeria Al Marinaio– Piazza Magenta 12
Pizzeria Ristorante Caminetto– Via Gardesana 139
Ristorante Pizzeria Garden – Corso G. Garibaldi 1

Bar e Gelaterie 

Bar Gelateria Alpino– Piazza Statuto 24
Gelateria L’Artigiano dei Sapori – Via Porta Orientale 15
Crema e Cioccolato– Viale Roma 5/A

DOVE DORMIRE A MALCESINE 

Hotel 

Hotel Vega – Viale Roma 10
Wellness Hotel Casa Barca– Strada Panoramica 15
Hotel Capri– Via Consiol 26
Hotel Querceto– Via Panoramica 113
Piccolo Hotel– Via Gardesana 450

Residence e Appartamenti 

Residence Parco Lago di Garda– Via Gardesana 384
Residence Le Balze– Via Lavei 8
Residence Sporting – Loc. Val di Sogno
Casa Vacanza Benamati– Via Carrera 11
Appartamenti My Dream – Via Saltarino 3/B

Bed & Breakfast e Agriturismi 

Agriturismo Ca’ Vecia– Via Navene Vecchia 162
Agriturismo San Maggiore – Via San Maggiore 46
Agriturismo Le Dase – Via Navene Vecchia 109
Casa Rabagno– Località Campagnola
B&B Kasa Katia– Via S. Zeno 22

Affittacamere 

Locanda Baita dei Forti– Loc. Tratto Spino 1
Gabbiano– Via Lungolago madonnina 3
Ambienthotel Luna Rossa – Via Paina 6
Gardesana Active Apartments – Via Monti 11

Campeggi 

Camping Lombardi– Via Navene Vecchia 141
Camping Claudia– Loc. Campagnola
Camping Campagnola– Via Gardesana 390
Camping Azzurro – Via Gardesana 446

ESPERIENZE A MALCESINE 

FUNIVIA MALCESINE – MONTE BALDO:https://funiviedelbaldo.it/it/funivia/
SPORT ACQUATICI:
WINDSURF: https://www.nanywindsurf.com/it/
KITESURF: https://www.kitemalcesine.it/
PARAPENDIO:https://www.tandemparagliding.eu/it/
GITA SERALE IN BARCA: https://gardaescursioni.com/escursioni/biglietti/gita-serale/
TOUR IN BICI: http://www.malcesinebiketours.com/?utm_source=360gardalife&utm_medium=link&utm_campaign=360gardalife

EVENTI A MALCESINE 

SAGRA PATRONALE SANT’ANNA: 26 luglio
MANIFESTAZIONE AGRO-ALIMENTARE: seconda domenica di ottobre
",https://www.visitverona.net/destination-category/malcesine/
